TransactionID,CustomerID,ProductID,ProductName,ProductCategory,PurchaseDate,Quantity,UnitPrice,TotalAmount,CustomerSegment,StoreLocation,PaymentType
T00183,C017,P047,Trash Bags,Household,08/24/2025,1,4.10,4.10,Senior,Riverside,Card
T00214,C027,P026,Potato Chips,Snacks,2025-09-29,1,$2.50,$2.50,Family,Hilltop,Card
T00264,C017,P040,Frozen Pizza,Frozen,11/07/2025,1,5.20,5.20,Senior,Downtown,Mobile
T00203,C037,P021,Orange Juice,Beverages,09/23/2025,1,3.40,3.40,Young Singles,Westgate,Mobile
T00188,C054,P020,Cola,Beverages,2025-08-21,1,1.60,1.60,Premium Shopper,Downtown,Voucher
T00084,C031,P049,Toothpaste,Personal Care,2025-05-21,4,2.70,10.80,Student,Hilltop,Cash
T00206,C005,P006,Carrots,Produce,2025-09-04,2,0.85,,Young Singles,Hilltop,Card
T00046,C003,P001,Bananas,Produce,2025-03-16,3,0.59,1.77,Student,Riverside,Cash
T00050,C030,P016,Croissant,bakery,2025-03-09,2,3.10,6.20,Family,Hilltop,Card
T00127,C020,P023,Coffee Beans,Beverages,06/26/2025,2,8.90,17.80,Budget Shopper,Downtown,Card
T00281,C056,P044,Paper Towels,Household,2025-12-19,1,$5.50,$5.50,Premium Shopper,Downtown,Cash
T00242,C054,P032,Pasta Sauce,Pantry,2025-10-12,1,2.70,2.70,Premium Shopper,Hilltop,Cash
T00024,C030,P006,Carrots,Produce,2025-02-27,1,$0.85,$0.85,Family,Riverside,Voucher
T00100,C034,P038,Peanut Butter,Pantry,05/22/2025,1,3.50,3.50,Budget Shopper,Hilltop,Card
T00089,C056,P048,Shampoo,Personal Care,2025-05-13,1,4.80,4.80,Premium Shopper,Westgate,Card
T00185,C042,P025,Energy Drink,Beverages,2025-08-24,3,2.20,6.60,Student,Westgate,Card
T00179,C004,P005,Onions,Produce,2025-08-21,3,0.90,2.70,Young Singles,Riverside,Cash
T00205,C025,P035,Sugar,Pantry,02-09-2025,2,2.10,4.20,Budget Shopper,Westgate,Mobile
T00298,C036,P035,Sugar,Pantry,2025-12-29,3,2.10,6.30,Premium Shopper,Westgate,Card
T00255,C032,P007,Avocado,Produce,2025-11-15,1,1.50,1.50,Family,Downtown,Card
T00011,C045,P028,Cookies,Snacks,01/29/2025,1,$2.90,$2.90,Student,Riverside,Cash
T00107,C032,P030,Pretzels,snacks,2025-05-15,2,2.30,4.60,Family,Hilltop,Cash
T00201,C022,P004,Lettuce,Produce,2025-09-01,1,1.40,1.40,Student,Eastpark,Card
T00015,C048,P035,Sugar,Pantry,2025-01-24,4,2.10,8.40,Student,Riverside,Card
T00042,C016,P008,Whole Milk,Dairy,2025-03-26,4,2.10,8.40,Young Singles,Riverside,Card
T00052,C038,P027,Chocolate Bar,Snacks,2025-03-02,1,1.30,1.30,Student,Hilltop,Mobile
T00276,C007,P011,Butter,Dairy,12/06/2025,1,3.80,3.80,Family,Riverside,Cash
T00059,C015,P018,Ground Beef,Meat,04/28/2025,1,7.20,7.20,Premium Shopper,Hilltop,Mobile
T00174,C060,P042,Frozen Vegetables,Frozen,2025-08-04,2,2.40,4.80,Student,Riverside,Card
T00194,C042,P009,Cheddar Cheese,Dairy,2025-09-21,1,4.50,4.50,Student,Downtown,Cash
T00190,C060,P015,Bagels,Bakery,08/11/2025,1,2.80,2.80,Student,Westgate,Mobile
T00082,C025,P003,Tomatoes,Produce,05/20/2025,1,1.80,1.80,Budget Shopper,Riverside,Card
T00306,C023,P019,Bacon,Meat,2025-12-13,2,5.40,10.80,Premium Shopper,Riverside,Card
T00073,C041,P024,Tea Bags,Beverages,2025-04-23,1,3.60,3.60,Young Singles,Westgate,Card
T00002,C041,P033,Rice,Pantry,23-01-2025,1,4.20,4.20,Young Singles,Downtown,Card
T00184,C011,P047,Trash Bags,Household,08/19/2025,2,4.10,8.20,Senior,Hilltop,Card
T00185,C042,P021,Orange Juice,Beverages,2025-08-24,1,3.40,3.40,Student,Westgate,Card
T00023,C025,P027,Chocolate Bar,Snacks,2025-02-19,4,1.30,5.20,Budget Shopper,Westgate,Card
T00135,C018,P039,Jam,Pantry,2025-06-02,,2.80,2.80,Young Singles,Westgate,Mobile
T00125,C051,P020,Cola,Beverages,2025-06-28,2,1.60,3.20,Young Singles,Downtown,Cash
T00275,C035,P023,Coffee Beans,Beverages,2025-11-28,1,8.90,8.90,Senior,Westgate,Cash
T00148,C007,P021,Orange Juice,Beverages,2025-07-02,2,3.40,6.80,Family,Westgate,Card
T00256,C056,P023,Coffee Beans,beverages,2025-11-07,1,8.90,8.90,Premium Shopper,Westgate,Mobile
T00182,C042,P006,Carrots,Produce,2025-08-22,2,0.85,1.70,Student,Downtown,Card
T00062,C059,P005,Onions,Produce,2025-04-23,2,0.90,1.80,Budget Shopper,Westgate,Card
T00071,C004,P049,Toothpaste,Personal Care,20-04-2025,1,2.70,2.70,Young Singles,Downtown,Card
T00154,C021,P041,Ice Cream,Frozen,2025-07-10,2,4.60,9.20,Family,Eastpark,Voucher
T00287,C012,P028,Cookies,Snacks,2025-12-09,1,2.90,2.90,,Eastpark,Card
T00002,C041,P043,Frozen Fries,Frozen,23-01-2025,2,3.00,6.00,Young Singles,Downtown,Card
T00246,C039,P046,Laundry Detergent,Household,11/14/2025,1,9.40,9.40,Budget Shopper,Eastpark,Card
T00168,C056,P040,Frozen Pizza,Frozen,2025-08-15,2,5.20,10.40,Premium Shopper,Downtown,Mobile
T00156,C055,P046,Laundry Detergent,Household,2025-07-27,1,9.40,9.40,Student,Westgate,Mobile
T00155,C021,P022,Sparkling Water,Beverages,07/08/2025,1,1.10,1.10,Family,Westgate,Card
T00140,C034,P001,Bananas,Produce,2025-07-02,2,0.59,1.18,Budget Shopper,Downtown,Mobile
T00004,C029,P006,Carrots,Produce,2025-01-03,2,0.85,1.70,Premium Shopper,Eastpark,Card
T00075,C042,P029,Popcorn,Snacks,19-04-2025,2,2.00,4.00,Student,Eastpark,Card
T00276,C007,P040,Frozen Pizza,Frozen,12/06/2025,1,5.20,5.20,Family,Riverside,Cash
T00191,C008,P017,Chicken Breast,Meat,08/14/2025,1,6.50,6.50,Budget Shopper,Eastpark,Card
T00002,C041,P005,Onions,Produce,23-01-2025,2,0.90,1.80,Young Singles,Downtown,Card
T00294,C031,P017,Chicken Breast,Meat,12/29/2025,3,6.50,19.50,Student,Eastpark,Card
T00038,C010,P029,Popcorn,Snacks,03/27/2025,2,2.00,4.00,Family,Downtown,Card
T00034,C018,P032,Pasta Sauce,Pantry,2025-02-05,1,2.70,2.70,Young Singles,Downtown,Voucher
T00051,C037,P035,Sugar,Pantry,03/01/2025,3,2.10,6.30,Young Singles,Downtown,Voucher
T00193,C007,P050,Hand Soap,Personal Care,09/08/2025,5,2.20,11.00,Family,Westgate,Card
T00085,C024,P007,Avocado,Produce,2025-05-17,3,1.50,4.50,Student,Riverside,Card
T00136,C045,P021,Orange Juice,Beverages,2025-07-08,2,3.40,6.80,Student,Eastpark,Mobile
T00255,C032,P011,Butter,Dairy,2025-11-15,5,3.80,19.00,Family,Downtown,Card
T00221,C056,P004,Lettuce,Produce,10/11/2025,3,1.40,4.20,Premium Shopper,Hilltop,Card
T00092,C026,P008,Whole Milk,Dairy,2025-05-29,2,2.10,4.20,Family,Westgate,Mobile
T00092,C026,P034,Cereal,PANTRY,2025-05-29,2,3.90,7.80,Family,Westgate,Mobile
T00128,C047,P025,Energy Drink,Beverages,06/21/2025,2,2.20,4.40,Young Singles,Westgate,Card
T00014,C003,P028,Cookies,Snacks,2025-01-09,1,2.90,2.90,Student,Downtown,Cash
T00266,C012,P031,Pasta,Pantry,2025-11-06,1,1.50,1.50,Young Singles,Eastpark,Voucher
T00233,C017,P004,Lettuce,Produce,29-10-2025,3,1.40,4.20,Senior,Riverside,Cash
T00266,C012,P048,Shampoo,Personal Care,2025-11-06,5,4.80,24.00,Young Singles,Eastpark,Voucher
T00041,C026,P030,Pretzels,Snacks,2025-03-25,1,2.30,2.30,Family,Eastpark,Mobile
T00046,C003,P029,Popcorn,Snacks,2025-03-16,2,2.00,4.00,Student,Riverside,Cash
T00042,C016,P015,Bagels,Bakery,2025-03-26,1,2.80,2.80,Young Singles,Riverside,Card
T00203,C037,P039,Jam,Pantry,09/23/2025,4,2.80,11.20,Young Singles,Westgate,Mobile
T00176,C024,P044,Paper Towels,Household,08/11/2025,1,5.50,5.50,Student,Hilltop,Card
T00101,C060,P018,Ground Beef,Meat,11-05-2025,2,7.20,14.40,Student,Riverside,Card
T00048,C056,P023,Coffee Beans,BEVERAGES,2025-03-23,1,8.90,,Premium Shopper,Downtown,Card
T00233,C017,P007,Avocado,Produce,29-10-2025,3,1.50,4.50,Senior,Riverside,Cash
T00012,C036,P040,Frozen Pizza,Frozen,01/25/2025,1,5.20,5.20,Premium Shopper,Westgate,Voucher
T00287,C012,P035,Sugar,Pantry,2025-12-09,3,2.10,6.30,Young Singles,Eastpark,Card
T00171,C018,P026,Potato Chips,snacks,2025-08-21,1,2.50,2.50,Young Singles,Westgate,Card
T00115,C045,P019,Bacon,Meat,2025-06-07,4,5.40,21.60,Student,Westgate,Card
T00046,C003,P034,Cereal,Pantry,2025-03-16,1,3.90,3.90,Student,Riverside,Cash
T00293,C029,P035,Sugar,Pantry,2025-12-29,2,2.10,4.20,,Hilltop,Mobile
T00159,C030,P032,Pasta Sauce,Pantry,2025-07-13,2,$2.70,$5.40,Family,Eastpark,Mobile
T00240,C042,P001,Bananas,Produce,2025-10-24,2,0.59,1.18,Student,Downtown,Card
T00221,C056,P013,White Bread,bakery,10/11/2025,1,1.90,1.90,Premium Shopper,Hilltop,Card
T00116,C014,P007,Avocado,Produce,2025-06-16,2,1.50,3.00,Senior,Riverside,Mobile
T00215,C051,P048,Shampoo,Personal Care,09/27/2025,3,4.80,14.40,Young Singles,Hilltop,Card
T00163,C026,P025,Energy Drink,BEVERAGES,2025-07-20,2,2.20,4.40,Family,Eastpark,Card
T00024,C030,P039,Jam,Pantry,2025-02-27,1,2.80,2.80,Family,Riverside,Voucher
T00110,C054,P002,Apples,Produce,06/17/2025,1,1.20,1.20,Premium Shopper,Eastpark,Cash
T00195,C044,P018,Ground Beef,Meat,2025-09-13,2,7.20,14.40,Budget Shopper,Westgate,Card
T00137,C033,P041,Ice Cream,Frozen,07/12/2025,2,4.60,9.20,Premium Shopper,Westgate,Cash
T00215,C051,P015,Bagels,Bakery,09/27/2025,1,2.80,2.80,Young Singles,Hilltop,Card
T00033,C035,P008,Whole Milk,Dairy,02/24/2025,1,2.10,2.10,Senior,Riverside,Card
T00026,C013,P014,Whole Wheat Bread,Bakery,2025-02-08,1,2.40,2.40,Senior,Downtown,Cash
T00294,C031,P006,Carrots,Produce,12/29/2025,1,0.85,0.85,Student,Eastpark,Card
T00222,C053,P031,Pasta,Pantry ,10/19/2025,1,1.50,1.50,Senior,Riverside,Card
T00302,C013,P032,Pasta Sauce,Pantry,2025-12-02,2,2.70,5.40,Senior,Westgate,Mobile
T00298,C036,P017,Chicken Breast,Meat,2025-12-29,1,6.50,6.50,Premium Shopper,Westgate,Card
T00242,C054,P011,Butter,Dairy ,2025-10-12,2,3.80,7.60,Premium Shopper,Hilltop,Cash
T00217,C003,P024,Tea Bags,Beverages,2025-10-08,1,3.60,3.60,Student,Westgate,Card
T00200,C035,P039,Jam,Pantry,2025-09-16,1,2.80,2.80,Senior,Hilltop,Card
T00211,C029,P011,Butter,Dairy,2025-09-25,5,3.80,19.00,Premium Shopper,Riverside,Voucher
T00267,C018,P025,Energy Drink,Beverages,2025-11-27,1,2.20,2.20,Young Singles,Hilltop,Cash
T00074,C050,P007,Avocado,Produce,29-04-2025,3,1.50,4.50,Premium Shopper,Hilltop,Card
T00270,C058,P037,Canned Beans,Pantry,2025-11-02,2,1.10,2.20,Family,Eastpark,Card
T00315,C021,P040,Frozen Pizza,Frozen,28-12-2025,4,5.20,20.80,Family,Downtown,Mobile
T00057,C045,P024,Tea Bags,Beverages,2025-03-02,5,3.60,18.00,Student,Hilltop,Card
T00217,C003,P033,Rice,Pantry,2025-10-08,2,4.20,8.40,Student,Westgate,Card
T00182,C042,P004,Lettuce,Produce,2025-08-22,2,1.40,2.80,Student,Downtown,Card
T00139,C032,P035,Sugar,Pantry,07/24/2025,,2.10,4.20,Family,Westgate,Card
T00050,C030,P037,Canned Beans,Pantry,2025-03-09,3,1.10,3.30,,Hilltop,Card
T00008,C009,P030,Pretzels,Snacks,13-01-2025,3,2.30,6.90,Senior,Hilltop,Cash
T00012,C036,P040,Frozen Pizza,Frozen,01/25/2025,1,5.20,5.20,Premium Shopper,Westgate,Voucher
T00096,C019,P012,Eggs,Dairy,2025-05-20,4,2.60,10.40,Young Singles,Westgate,Card
T00312,C043,P026,Potato Chips,Snacks,2025-12-23,2,2.50,5.00,Student,Westgate,Mobile
T00119,C054,P019,Bacon,Meat,2025-06-02,1,5.40,5.40,Premium Shopper,Westgate,Mobile
T00309,C003,P013,White Bread,Bakery,2025-12-03,1,1.90,1.90,Student,Riverside,Card
T00170,C018,P021,Orange Juice,Beverages,2025-08-02,1,3.40,3.40,Young Singles,Riverside,Mobile
T00212,C047,P008,Whole Milk,Dairy,2025-09-30,,2.10,2.10,Young Singles,Downtown,Card
T00269,C052,P038,Peanut Butter,pantry,2025-11-14,3,3.50,10.50,Young Singles,Hilltop,Mobile
T00182,C042,P008,  Whole Milk ,Dairy,2025-08-22,2,2.10,4.20,Student,Downtown,Card
T00236,C031,P023,Coffee Beans,beverages,2025-10-19,1,8.90,8.90,Student,Eastpark,Mobile
T00051,C037,P050,Hand Soap,Personal Care,03/01/2025,1,2.20,,Young Singles,Downtown,Voucher
T00033,C035,P038,Peanut Butter,Pantry,02/24/2025,5,3.50,17.50,Senior,Riverside,Card
T00157,C026,P020,Cola,Beverages,19-07-2025,1,1.60,1.60,Family,Eastpark,Cash
T00219,C018,P039,Jam,Pantry,10/07/2025,1,2.80,2.80,Young Singles,Westgate,Cash
T00026,C013,P008,Whole Milk,Dairy,2025-02-08,2,2.10,4.20,Senior,Downtown,Cash
T00280,C033,P017,Chicken Breast,Meat,2025-12-03,2,6.50,13.00,Premium Shopper,Hilltop,Card
T00199,C055,P039,Jam,Pantry,09/19/2025,4,2.80,11.20,Student,Westgate,Card
T00250,C038,P013,White Bread,Bakery,2025-11-25,1,1.90,1.90,Student,Eastpark,Mobile
T00142,C033,P007,Avocado,Produce,01-07-2025,1,1.50,1.50,Premium Shopper,Westgate,Mobile
T00040,C055,P036,Olive Oil,Pantry ,2025-03-04,1,7.80,7.80,Student,Riverside,Card
T00271,C033,P007,Avocado,Produce,2025-11-22,2,1.50,3.00,Premium Shopper,Hilltop,Card
T00161,C036,P012,Eggs,Dairy,2025-07-11,2,$2.60,$5.20,Premium Shopper,Westgate,Voucher
T00210,C038,P032,Pasta Sauce,Pantry,09/25/2025,5,2.70,13.50,Student,Riverside,Cash
T00014,C003,P033,Rice,Pantry,2025-01-09,2,4.20,8.40,Student,Downtown,Cash
T00188,C054,P007,Avocado,produce,2025-08-21,1,1.50,1.50,Premium Shopper,Downtown,Voucher
T00087,C004,P032,Pasta Sauce,Pantry,05/04/2025,2,2.70,5.40,Young Singles,Riverside,Card
T00129,C026,P044,Paper Towels,Household,18-06-2025,1,5.50,5.50,Family,Eastpark,Card
T00047,C055,P035,Sugar,PANTRY,2025-03-22,1,2.10,2.10,Student,Eastpark,Card
T00302,C013,P014,Whole Wheat Bread,Bakery,2025-12-02,2,2.40,4.80,Senior,Westgate,Mobile
T00084,C031,P019,Bacon,Meat,2025-05-21,2,5.40,10.80,Student,Hilltop,Cash
T00307,C005,P024,Tea Bags,Beverages,2025-12-06,3,3.60,10.80,Young Singles,Eastpark,Card
T00188,C054,P048,Shampoo,Personal Care,2025-08-21,,$4.80,$4.80,,Downtown,Voucher
T00306,C023,P035,Sugar,Pantry,2025-12-13,2,2.10,4.20,Premium Shopper,Riverside,Card
T00266,C012,P003,Tomatoes,produce,2025-11-06,2,$1.80,$3.60,Young Singles,Eastpark,Voucher
T00121,C019,P021,Orange Juice,Beverages,2025-06-26,1,3.40,3.40,Young Singles,Eastpark,Mobile
T00135,C018,P036,Olive Oil,Pantry,2025-06-02,2,7.80,15.60,Young Singles,Westgate,Mobile
T00308,C055,P035,Sugar,Pantry,2025-12-20,1,2.10,2.10,Student,Hilltop,Mobile
T00053,C033,P048,Shampoo,Personal Care,2025-03-17,1,4.80,4.80,Premium Shopper,Hilltop,Mobile
T00013,C053,P039,Jam,Pantry ,01/07/2025,4,2.80,11.20,Senior,Westgate,Card
T00194,C042,P039,Jam,pantry,2025-09-21,4,2.80,11.20,Student,Downtown,Cash
T00231,C054,P036,Olive Oil,Pantry,2025-10-09,,7.80,31.20,Premium Shopper,Eastpark,Voucher
T00161,C036,P043,Frozen Fries,frozen,2025-07-11,1,3.00,3.00,Premium Shopper,Westgate,Voucher
T00117,C007,P041,Ice Cream,Frozen,2025-06-02,2,4.60,9.20,Family,Westgate,Card
T00174,C060,P025,Energy Drink,Beverages,2025-08-04,1,2.20,2.20,Student,Riverside,Card
T00011,C045,P003,Tomatoes,Produce ,01/29/2025,1,1.80,1.80,Student,Riverside,Cash
T00287,C012,P014,Whole Wheat Bread,Bakery,2025-12-09,2,2.40,4.80,Young Singles,Eastpark,Card
T00120,C055,P047,Trash Bags,Household,2025-06-05,2,4.10,8.20,,Eastpark,Cash
T00167,C053,P035,Sugar,Pantry,08/18/2025,3,2.10,6.30,Senior,Hilltop,Cash
T00162,C014,P022,Sparkling Water,Beverages,07/23/2025,1,1.10,1.10,Senior,Riverside,Card
T00073,C041,P040,Frozen Pizza,Frozen,2025-04-23,1,5.20,5.20,Young Singles,Westgate,Card
T00300,C015,P024,Tea Bags,Beverages,2025-12-01,1,3.60,,Premium Shopper,Downtown,Card
T00012,C036,P024,Tea Bags,Beverages,01/25/2025,2,3.60,7.20,Premium Shopper,Westgate,Voucher
T00264,C017,P020,Cola,Beverages,11/07/2025,4,1.60,6.40,Senior,Downtown,Mobile
T00250,C038,P044,Paper Towels,Household,2025-11-25,1,5.50,5.50,Student,Eastpark,Mobile
T00140,C034,P009,Cheddar Cheese,dairy,2025-07-02,2,4.50,9.00,Budget Shopper,Downtown,Mobile
T00138,C027,P016,Croissant,Bakery,2025-07-24,1,3.10,3.10,Family,Hilltop,Card
T00032,C019,P034,Cereal,Pantry,2025-02-03,5,$3.90,$19.50,Young Singles,Riverside,Card
T00162,C014,P037,Canned Beans,Pantry,07/23/2025,3,1.10,3.30,Senior,Riverside,Card
T00011,C045,P010,  Greek Yogurt ,Dairy,01/29/2025,4,3.20,12.80,Student,Riverside,Cash
T00239,C004,P030,Pretzels,Snacks,2025-10-09,1,2.30,2.30,Young Singles,Eastpark,Card
T00215,C051,P011,Butter,Dairy,09/27/2025,1,3.80,3.80,Young Singles,Hilltop,Card
T00264,C017,P026,Potato Chips,Snacks,11/07/2025,2,2.50,5.00,Senior,Downtown,Mobile
T00198,C002,P031,Pasta,Pantry,2025-09-06,1,1.50,1.50,,Hilltop,Cash
T00163,C026,P012,Eggs,Dairy ,2025-07-20,1,2.60,,Family,Eastpark,Card
T00167,C053,P029,Popcorn,Snacks,08/18/2025,1,2.00,2.00,Senior,Hilltop,Cash
T00183,C017,P025,Energy Drink,Beverages,08/24/2025,1,2.20,2.20,Senior,Riverside,Card
T00178,C016,P039,Jam,pantry,2025-08-05,4,2.80,11.20,Young Singles,Hilltop,Mobile
T00295,C009,P020,Cola,Beverages,2025-12-05,2,1.60,3.20,Senior,Eastpark,Mobile
T00280,C033,P025,Energy Drink,Beverages,2025-12-03,2,2.20,4.40,Premium Shopper,Hilltop,Card
T00188,C054,P047,Trash Bags,Household,2025-08-21,5,4.10,20.50,Premium Shopper,Downtown,Voucher
T00119,C054,P022,Sparkling Water,Beverages,2025-06-02,1,1.10,1.10,Premium Shopper,Westgate,Mobile
T00092,C026,P045,Dish Soap,Household,2025-05-29,1,2.90,2.90,Family,Westgate,Mobile
T00219,C018,P012,  Eggs ,Dairy,10/07/2025,1,2.60,2.60,Young Singles,Westgate,Cash
T00115,C045,P020,Cola,Beverages,2025-06-07,2,1.60,3.20,Student,Westgate,Card
T00249,C025,P036,Olive Oil,Pantry,11/30/2025,3,7.80,23.40,Budget Shopper,Westgate,Card
T00222,C053,P043,Frozen Fries,Frozen,10/19/2025,3,3.00,9.00,Senior,Riverside,Card
T00186,C020,P037,Canned Beans,Pantry,2025-08-28,2,1.10,2.20,Budget Shopper,Hilltop,Card
T00012,C036,P023,Coffee Beans,Beverages,01/25/2025,3,8.90,26.70,Premium Shopper,Westgate,Voucher
T00235,C026,P042,Frozen Vegetables,Frozen,2025-10-04,1,2.40,2.40,Family,Westgate,Voucher
T00311,C005,P013,White Bread,Bakery,2025-12-10,2,1.90,3.80,Young Singles,Riverside,Voucher
T00131,C039,P049,Toothpaste,personal care,2025-06-15,3,2.70,8.10,Budget Shopper,Downtown,Card
T00073,C041,P020,Cola,Beverages,2025-04-23,1,1.60,1.60,Young Singles,Westgate,Card
T00267,C018,P035,Sugar,PANTRY,2025-11-27,4,2.10,8.40,Young Singles,Hilltop,Cash
T00140,C034,P049,Toothpaste,Personal Care,2025-07-02,2,2.70,5.40,Budget Shopper,Downtown,Mobile
T00292,C041,P011,Butter,Dairy,2025-12-06,2,3.80,7.60,Young Singles,Hilltop,Card
T00097,C052,P020,Cola,Beverages,05/03/2025,2,1.60,3.20,Young Singles,Hilltop,Mobile
T00210,C038,P035,Sugar,Pantry,09/25/2025,1,2.10,2.10,Student,Riverside,Cash
T00153,C030,P020,Cola,Beverages,2025-07-07,3,1.60,4.80,Family,Downtown,Card
T00189,C058,P039,Jam,Pantry,08/08/2025,1,2.80,2.80,Family,Eastpark,Card
T00261,C005,P022,Sparkling Water,Beverages,11/22/2025,1,1.10,1.10,Young Singles,Hilltop,Card
T00134,C016,P004,Lettuce,Produce,06/16/2025,2,1.40,2.80,Young Singles,Riverside,Card
T00286,C023,P034,Cereal,pantry,12/17/2025,2,3.90,7.80,Premium Shopper,Westgate,Mobile
T00276,C007,P004,Lettuce,produce,12/06/2025,1,1.40,1.40,Family,Riverside,Cash
T00050,C030,P025,Energy Drink,Beverages,2025-03-09,1,2.20,2.20,Family,Hilltop,Card
T00019,C057,P010,Greek Yogurt,Dairy,2025-02-14,3,3.20,9.60,Student,Eastpark,Card
T00058,C018,P014,Whole Wheat Bread,Bakery,13-03-2025,1,2.40,2.40,Young Singles,Riverside,Voucher
T00229,C057,P042,Frozen Vegetables,Frozen,2025-10-13,1,2.40,2.40,Student,Hilltop,Mobile
T00058,C018,P041,Ice Cream,frozen,13-03-2025,2,4.60,9.20,Young Singles,Riverside,Voucher
T00206,C005,P039,Jam,Pantry,2025-09-04,5,2.80,14.00,Young Singles,Hilltop,Card
T00225,C030,P012,Eggs,Dairy,10/30/2025,2,2.60,5.20,Family,Riverside,Card
T00064,C060,P007,Avocado,Produce,04/22/2025,3,$1.50,$4.50,Student,Westgate,Card
T00126,C029,P041,Ice Cream,Frozen,06/17/2025,2,4.60,9.20,Premium Shopper,Downtown,Mobile
T00284,C040,P032,Pasta Sauce,Pantry,2025-12-16,1,2.70,2.70,Premium Shopper,Downtown,Mobile
T00311,C005,P035,Sugar,Pantry,2025-12-10,2,2.10,4.20,Young Singles,Riverside,Voucher
T00276,C007,P025,Energy Drink,Beverages,12/06/2025,4,2.20,8.80,Family,Riverside,Cash
T00005,C001,P047,Trash Bags,Household,01/13/2025,2,4.10,8.20,Student,Westgate,Card
T00290,C054,P036,  Olive Oil ,Pantry,2025-12-16,1,7.80,7.80,Premium Shopper,Downtown,Card
T00315,C021,P020,Cola,Beverages,28-12-2025,2,1.60,3.20,Family,Downtown,Mobile
T00125,C051,P008,Whole Milk,Dairy,2025-06-28,1,2.10,2.10,Young Singles,Downtown,Cash
T00009,C043,P048,Shampoo,personal care,2025-01-01,4,4.80,19.20,Student,Eastpark,Card
T00066,C037,P023,Coffee Beans,Beverages,2025-04-04,1,8.90,8.90,Young Singles,Eastpark,Card
T00054,C001,P041,Ice Cream,frozen,2025-03-13,1,4.60,4.60,Student,Hilltop,Cash
T00046,C003,P047,Trash Bags,Household,2025-03-16,1,4.10,4.10,Student,Riverside,Cash
T00039,C021,P049,Toothpaste,Personal Care,2025-03-24,1,2.70,2.70,Family,Eastpark,Card
T00147,C003,P020,Cola,Beverages,2025-07-22,2,1.60,3.20,Student,Riverside,Voucher
T00295,C009,P018,Ground Beef,Meat,2025-12-05,1,7.20,7.20,Senior,Eastpark,Mobile
T00235,C026,P011,Butter,Dairy,2025-10-04,1,3.80,3.80,Family,Westgate,Voucher
T00111,C058,P039,Jam,Pantry,2025-06-26,3,2.80,8.40,Family,Downtown,Cash
T00226,C006,P003,Tomatoes,Produce,2025-10-25,3,$1.80,$5.40,Premium Shopper,Riverside,Cash
T00279,C048,P040,Frozen Pizza,Frozen ,2025-12-01,1,5.20,5.20,Student,Downtown,Voucher
T00300,C015,P035,Sugar,Pantry,2025-12-01,,2.10,2.10,Premium Shopper,Downtown,Card
T00080,C020,P044,Paper Towels,Household,04/03/2025,2,5.50,11.00,Budget Shopper,Eastpark,Card
T00285,C032,P015,Bagels,Bakery,09-12-2025,2,2.80,5.60,Family,Riverside,Voucher
T00045,C025,P025,Energy Drink,Beverages,2025-03-19,3,2.20,6.60,Budget Shopper,Riverside,Mobile
T00219,C018,P042,Frozen Vegetables,Frozen,10/07/2025,2,2.40,4.80,Young Singles,Westgate,Cash
T00304,C016,P039,Jam,Pantry,2025-12-26,2,2.80,5.60,Young Singles,Downtown,Voucher
T00303,C057,P041,Ice Cream,Frozen ,2025-12-12,1,4.60,4.60,Student,Downtown,Mobile
T00143,C030,P020,Cola,Beverages,2025-07-13,1,1.60,1.60,Family,Eastpark,Card
T00142,C033,P034,Cereal,Pantry,01-07-2025,1,3.90,3.90,Premium Shopper,Westgate,Mobile
T00166,C049,P050,Hand Soap,Personal Care,2025-08-26,2,2.20,4.40,Family,Riverside,Card
T00014,C003,P039,Jam,Pantry,2025-01-09,1,2.80,2.80,Student,Downtown,Cash
T00112,C045,P045,Dish Soap,Household,2025-06-19,4,2.90,11.60,Student,Downtown,Card
T00315,C021,P037,Canned Beans,Pantry,28-12-2025,1,1.10,1.10,Family,Downtown,Mobile
T00060,C017,P005,Onions,Produce,2025-04-06,2,0.90,1.80,Senior,Downtown,Card
T00114,C052,P036,Olive Oil,Pantry,2025-06-21,1,7.80,7.80,Young Singles,Hilltop,Cash
T00090,C023,P030,Pretzels,Snacks,2025-05-02,1,2.30,2.30,Premium Shopper,Eastpark,Card
T00170,C018,P041,Ice Cream,Frozen,2025-08-02,1,4.60,4.60,Young Singles,Riverside,Mobile
T00266,C012,P047,Trash Bags,Household,2025-11-06,2,4.10,8.20,Young Singles,Eastpark,Voucher
T00186,C020,P019,Bacon,Meat,2025-08-28,2,5.40,10.80,Budget Shopper,Hilltop,Card
T00249,C025,P048,Shampoo,Personal Care,11/30/2025,1,4.80,4.80,Budget Shopper,Westgate,Card
T00250,C038,P039,Jam,Pantry ,2025-11-25,3,2.80,8.40,,Eastpark,Mobile
T00197,C052,P002,Apples,Produce,29-09-2025,2,1.20,2.40,Young Singles,Eastpark,Card
T00155,C021,P037,Canned Beans,Pantry,07/08/2025,2,1.10,2.20,Family,Westgate,Card
T00086,C059,P006,Carrots,Produce,2025-05-10,2,$0.85,$1.70,Budget Shopper,Westgate,Mobile
T00310,C046,P035,Sugar,Pantry,20-12-2025,4,2.10,8.40,Premium Shopper,Downtown,Card
T00112,C045,P027,Chocolate Bar,Snacks,2025-06-19,1,1.30,1.30,Student,Downtown,Card
