TransactionID,CustomerID,ProductID,ProductName,Category,Department,PurchaseDate,Quantity,UnitPrice,TotalAmount,CustomerSegment,AgeGroup,LoyaltyTier,Region,StoreLocation,PaymentType,BasketItemCount,BasketValue,BasketSizeSegment
T00147,C003,P038,Peanut Butter,Pantry,Grocery,2025-07-22,3,3.5,10.5,Student,18-25,Silver,Central,Riverside,Voucher,6,53.4,Large
T00147,C003,P039,Jam,Pantry,Grocery,2025-07-22,5,2.8,14.0,Student,18-25,Silver,Central,Riverside,Voucher,6,53.4,Large
T00147,C003,P046,Laundry Detergent,Household,Non-Food,2025-07-22,1,9.4,9.4,Student,18-25,Silver,Central,Riverside,Voucher,6,53.4,Large
T00146,C057,P022,Sparkling Water,Beverages,Grocery,2025-07-23,1,1.1,1.1,Student,18-25,Bronze,Central,Eastpark,Cash,1,1.1,Single
T00162,C014,P007,Avocado,Produce,Fresh Food,2025-07-23,2,1.5,3.0,Senior,60+,Silver,West,Riverside,Card,4,11.6,Large
T00162,C014,P022,Sparkling Water,Beverages,Grocery,2025-07-23,1,1.1,1.1,Senior,60+,Silver,West,Riverside,Card,4,11.6,Large
T00162,C014,P035,Sugar,Pantry,Grocery,2025-07-23,2,2.1,4.2,Senior,60+,Silver,West,Riverside,Card,4,11.6,Large
T00162,C014,P037,Canned Beans,Pantry,Grocery,2025-07-23,3,1.1,3.3,Senior,60+,Silver,West,Riverside,Card,4,11.6,Large
T00138,C027,P016,Croissant,Bakery,Fresh Food,2025-07-24,1,3.1,3.1,Family,41-60,Silver,East,Hilltop,Card,3,17.7,Small
T00138,C027,P032,Pasta Sauce,Pantry,Grocery,2025-07-24,2,2.7,5.4,Family,41-60,Silver,East,Hilltop,Card,3,17.7,Small
T00138,C027,P041,Ice Cream,Frozen,Grocery,2025-07-24,2,4.6,9.2,Family,41-60,Silver,East,Hilltop,Card,3,17.7,Small
T00139,C032,P035,Sugar,Pantry,Grocery,2025-07-24,2,2.1,4.2,Family,41-60,Not Enrolled,Central,Westgate,Card,2,12.4,Small
T00139,C032,P047,Trash Bags,Household,Non-Food,2025-07-24,2,4.1,8.2,Family,41-60,Not Enrolled,Central,Westgate,Card,2,12.4,Small
T00160,C046,P011,Butter,Dairy,Fresh Food,2025-07-26,4,3.8,15.2,Premium Shopper,41-60,Silver,Central,Downtown,Card,2,17.4,Small
T00160,C046,P022,Sparkling Water,Beverages,Grocery,2025-07-26,2,1.1,2.2,Premium Shopper,41-60,Silver,Central,Downtown,Card,2,17.4,Small
T00156,C055,P017,Chicken Breast,Meat,Fresh Food,2025-07-27,1,6.5,6.5,Student,18-25,Bronze,North,Westgate,Mobile,2,15.9,Small
T00156,C055,P046,Laundry Detergent,Household,Non-Food,2025-07-27,1,9.4,9.4,Student,18-25,Bronze,North,Westgate,Mobile,2,15.9,Small
T00170,C018,P021,Orange Juice,Beverages,Grocery,2025-08-02,1,3.4,3.4,Young Singles,26-40,Bronze,East,Riverside,Mobile,2,8.0,Small
T00170,C018,P041,Ice Cream,Frozen,Grocery,2025-08-02,1,4.6,4.6,Young Singles,26-40,Bronze,East,Riverside,Mobile,2,8.0,Small
T00174,C060,P011,Butter,Dairy,Fresh Food,2025-08-04,4,3.8,15.2,Student,18-25,Silver,East,Riverside,Card,6,26.8,Large
T00174,C060,P013,White Bread,Bakery,Fresh Food,2025-08-04,1,1.9,1.9,Student,18-25,Silver,East,Riverside,Card,6,26.8,Large
T00174,C060,P020,Cola,Beverages,Grocery,2025-08-04,1,1.6,1.6,Student,18-25,Silver,East,Riverside,Card,6,26.8,Large
T00174,C060,P022,Sparkling Water,Beverages,Grocery,2025-08-04,1,1.1,1.1,Student,18-25,Silver,East,Riverside,Card,6,26.8,Large
T00174,C060,P025,Energy Drink,Beverages,Grocery,2025-08-04,1,2.2,2.2,Student,18-25,Silver,East,Riverside,Card,6,26.8,Large
T00174,C060,P042,Frozen Vegetables,Frozen,Grocery,2025-08-04,2,2.4,4.8,Student,18-25,Silver,East,Riverside,Card,6,26.8,Large
T00178,C016,P019,Bacon,Meat,Fresh Food,2025-08-05,1,5.4,5.4,Young Singles,26-40,Bronze,Central,Hilltop,Mobile,4,27.3,Large
T00178,C016,P039,Jam,Pantry,Grocery,2025-08-05,4,2.8,11.2,Young Singles,26-40,Bronze,Central,Hilltop,Mobile,4,27.3,Large
T00178,C016,P047,Trash Bags,Household,Non-Food,2025-08-05,1,4.1,4.1,Young Singles,26-40,Bronze,Central,Hilltop,Mobile,4,27.3,Large
T00178,C016,P050,Hand Soap,Personal Care,Non-Food,2025-08-05,3,2.2,6.6,Young Singles,26-40,Bronze,Central,Hilltop,Mobile,4,27.3,Large
T00181,C018,P010,Greek Yogurt,Dairy,Fresh Food,2025-08-05,2,3.2,6.4,Young Singles,26-40,Bronze,East,Downtown,Card,2,8.6,Small
T00181,C018,P022,Sparkling Water,Beverages,Grocery,2025-08-05,2,1.1,2.2,Young Singles,26-40,Bronze,East,Downtown,Card,2,8.6,Small
T00187,C047,P027,Chocolate Bar,Snacks,Grocery,2025-08-07,1,1.3,1.3,Young Singles,26-40,Silver,East,Eastpark,Mobile,1,1.3,Single
T00189,C058,P006,Carrots,Produce,Fresh Food,2025-08-08,1,0.85,0.85,Family,41-60,Not Enrolled,Central,Eastpark,Card,4,11.95,Large
T00189,C058,P038,Peanut Butter,Pantry,Grocery,2025-08-08,1,3.5,3.5,Family,41-60,Not Enrolled,Central,Eastpark,Card,4,11.95,Large
T00189,C058,P039,Jam,Pantry,Grocery,2025-08-08,1,2.8,2.8,Family,41-60,Not Enrolled,Central,Eastpark,Card,4,11.95,Large
T00189,C058,P048,Shampoo,Personal Care,Non-Food,2025-08-08,1,4.8,4.8,Family,41-60,Not Enrolled,Central,Eastpark,Card,4,11.95,Large
T00176,C024,P009,Cheddar Cheese,Dairy,Fresh Food,2025-08-11,2,4.5,9.0,Student,18-25,Not Enrolled,West,Hilltop,Card,4,24.9,Large
T00176,C024,P010,Greek Yogurt,Dairy,Fresh Food,2025-08-11,1,3.2,3.2,Student,18-25,Not Enrolled,West,Hilltop,Card,4,24.9,Large
T00176,C024,P042,Frozen Vegetables,Frozen,Grocery,2025-08-11,3,2.4,7.2,Student,18-25,Not Enrolled,West,Hilltop,Card,4,24.9,Large
T00176,C024,P044,Paper Towels,Household,Non-Food,2025-08-11,1,5.5,5.5,Student,18-25,Not Enrolled,West,Hilltop,Card,4,24.9,Large
T00190,C060,P011,Butter,Dairy,Fresh Food,2025-08-11,1,3.8,3.8,Student,18-25,Silver,East,Westgate,Mobile,3,21.0,Small
T00190,C060,P015,Bagels,Bakery,Fresh Food,2025-08-11,1,2.8,2.8,Student,18-25,Silver,East,Westgate,Mobile,3,21.0,Small
T00190,C060,P018,Ground Beef,Meat,Fresh Food,2025-08-11,2,7.2,14.4,Student,18-25,Silver,East,Westgate,Mobile,3,21.0,Small
T00191,C008,P006,Carrots,Produce,Fresh Food,2025-08-14,3,0.85,2.55,Budget Shopper,26-40,Not Enrolled,Central,Eastpark,Card,3,11.35,Small
T00191,C008,P017,Chicken Breast,Meat,Fresh Food,2025-08-14,1,6.5,6.5,Budget Shopper,26-40,Not Enrolled,Central,Eastpark,Card,3,11.35,Small
T00191,C008,P030,Pretzels,Snacks,Grocery,2025-08-14,1,2.3,2.3,Budget Shopper,26-40,Not Enrolled,Central,Eastpark,Card,3,11.35,Small
T00168,C056,P011,Butter,Dairy,Fresh Food,2025-08-15,3,3.8,11.4,Premium Shopper,41-60,Silver,South,Downtown,Mobile,5,53.1,Large
T00168,C056,P022,Sparkling Water,Beverages,Grocery,2025-08-15,5,1.1,5.5,Premium Shopper,41-60,Silver,South,Downtown,Mobile,5,53.1,Large
T00168,C056,P038,Peanut Butter,Pantry,Grocery,2025-08-15,2,3.5,7.0,Premium Shopper,41-60,Silver,South,Downtown,Mobile,5,53.1,Large
T00168,C056,P040,Frozen Pizza,Frozen,Grocery,2025-08-15,2,5.2,10.4,Premium Shopper,41-60,Silver,South,Downtown,Mobile,5,53.1,Large
T00168,C056,P046,Laundry Detergent,Household,Non-Food,2025-08-15,2,9.4,18.8,Premium Shopper,41-60,Silver,South,Downtown,Mobile,5,53.1,Large
T00173,C051,P041,Ice Cream,Frozen,Grocery,2025-08-16,3,4.6,13.8,Young Singles,26-40,Bronze,West,Hilltop,Mobile,1,13.8,Single
T00165,C011,P009,Cheddar Cheese,Dairy,Fresh Food,2025-08-18,1,4.5,4.5,Senior,60+,Not Enrolled,East,Westgate,Card,5,34.5,Large
T00165,C011,P020,Cola,Beverages,Grocery,2025-08-18,1,1.6,1.6,Senior,60+,Not Enrolled,East,Westgate,Card,5,34.5,Large
T00165,C011,P023,Coffee Beans,Beverages,Grocery,2025-08-18,2,8.9,17.8,Senior,60+,Not Enrolled,East,Westgate,Card,5,34.5,Large
T00165,C011,P032,Pasta Sauce,Pantry,Grocery,2025-08-18,2,2.7,5.4,Senior,60+,Not Enrolled,East,Westgate,Card,5,34.5,Large
T00165,C011,P040,Frozen Pizza,Frozen,Grocery,2025-08-18,1,5.2,5.2,Senior,60+,Not Enrolled,East,Westgate,Card,5,34.5,Large
T00167,C053,P014,Whole Wheat Bread,Bakery,Fresh Food,2025-08-18,5,2.4,12.0,Senior,60+,Not Enrolled,South,Hilltop,Cash,4,23.2,Large
T00167,C053,P028,Cookies,Snacks,Grocery,2025-08-18,1,2.9,2.9,Senior,60+,Not Enrolled,South,Hilltop,Cash,4,23.2,Large
T00167,C053,P029,Popcorn,Snacks,Grocery,2025-08-18,1,2.0,2.0,Senior,60+,Not Enrolled,South,Hilltop,Cash,4,23.2,Large
T00167,C053,P035,Sugar,Pantry,Grocery,2025-08-18,3,2.1,6.3,Senior,60+,Not Enrolled,South,Hilltop,Cash,4,23.2,Large
T00180,C044,P002,Apples,Produce,Fresh Food,2025-08-18,1,1.2,1.2,Budget Shopper,26-40,Not Enrolled,North,Riverside,Mobile,5,32.9,Large
T00180,C044,P017,Chicken Breast,Meat,Fresh Food,2025-08-18,2,6.5,13.0,Budget Shopper,26-40,Not Enrolled,North,Riverside,Mobile,5,32.9,Large
T00180,C044,P038,Peanut Butter,Pantry,Grocery,2025-08-18,1,3.5,3.5,Budget Shopper,26-40,Not Enrolled,North,Riverside,Mobile,5,32.9,Large
T00180,C044,P039,Jam,Pantry,Grocery,2025-08-18,2,2.8,5.6,Budget Shopper,26-40,Not Enrolled,North,Riverside,Mobile,5,32.9,Large
T00180,C044,P042,Frozen Vegetables,Frozen,Grocery,2025-08-18,4,2.4,9.6,Budget Shopper,26-40,Not Enrolled,North,Riverside,Mobile,5,32.9,Large
T00169,C018,P041,Ice Cream,Frozen,Grocery,2025-08-19,3,4.6,13.8,Young Singles,26-40,Bronze,East,Eastpark,Voucher,1,13.8,Single
T00184,C011,P001,Bananas,Produce,Fresh Food,2025-08-19,4,0.59,2.36,Senior,60+,Not Enrolled,East,Hilltop,Card,5,20.96,Large
T00184,C011,P008,Whole Milk,Dairy,Fresh Food,2025-08-19,1,2.1,2.1,Senior,60+,Not Enrolled,East,Hilltop,Card,5,20.96,Large
T00184,C011,P015,Bagels,Bakery,Fresh Food,2025-08-19,1,2.8,2.8,Senior,60+,Not Enrolled,East,Hilltop,Card,5,20.96,Large
T00184,C011,P044,Paper Towels,Household,Non-Food,2025-08-19,1,5.5,5.5,Senior,60+,Not Enrolled,East,Hilltop,Card,5,20.96,Large
T00184,C011,P047,Trash Bags,Household,Non-Food,2025-08-19,2,4.1,8.2,Senior,60+,Not Enrolled,East,Hilltop,Card,5,20.96,Large
T00177,C044,P008,Whole Milk,Dairy,Fresh Food,2025-08-20,5,2.1,10.5,Budget Shopper,26-40,Not Enrolled,North,Westgate,Mobile,2,15.9,Small
T00177,C044,P049,Toothpaste,Personal Care,Non-Food,2025-08-20,2,2.7,5.4,Budget Shopper,26-40,Not Enrolled,North,Westgate,Mobile,2,15.9,Small
T00171,C018,P006,Carrots,Produce,Fresh Food,2025-08-21,3,0.85,2.55,Young Singles,26-40,Bronze,East,Westgate,Card,4,8.85,Large
T00171,C018,P020,Cola,Beverages,Grocery,2025-08-21,1,1.6,1.6,Young Singles,26-40,Bronze,East,Westgate,Card,4,8.85,Large
T00171,C018,P026,Potato Chips,Snacks,Grocery,2025-08-21,1,2.5,2.5,Young Singles,26-40,Bronze,East,Westgate,Card,4,8.85,Large
T00171,C018,P050,Hand Soap,Personal Care,Non-Food,2025-08-21,1,2.2,2.2,Young Singles,26-40,Bronze,East,Westgate,Card,4,8.85,Large
T00179,C004,P005,Onions,Produce,Fresh Food,2025-08-21,3,0.9,2.7,Young Singles,26-40,Bronze,North,Riverside,Cash,3,9.4,Small
T00179,C004,P034,Cereal,Pantry,Grocery,2025-08-21,1,3.9,3.9,Young Singles,26-40,Bronze,North,Riverside,Cash,3,9.4,Small
T00179,C004,P039,Jam,Pantry,Grocery,2025-08-21,1,2.8,2.8,Young Singles,26-40,Bronze,North,Riverside,Cash,3,9.4,Small
T00188,C054,P007,Avocado,Produce,Fresh Food,2025-08-21,1,1.5,1.5,Premium Shopper,41-60,Gold,North,Downtown,Voucher,4,33.2,Large
T00188,C054,P020,Cola,Beverages,Grocery,2025-08-21,1,1.6,1.6,Premium Shopper,41-60,Gold,North,Downtown,Voucher,4,33.2,Large
T00188,C054,P047,Trash Bags,Household,Non-Food,2025-08-21,5,4.1,20.5,Premium Shopper,41-60,Gold,North,Downtown,Voucher,4,33.2,Large
T00188,C054,P048,Shampoo,Personal Care,Non-Food,2025-08-21,2,4.8,9.6,Premium Shopper,41-60,Gold,North,Downtown,Voucher,4,33.2,Large
T00182,C042,P004,Lettuce,Produce,Fresh Food,2025-08-22,2,1.4,2.8,Student,18-25,Silver,East,Downtown,Card,6,21.6,Large
T00182,C042,P006,Carrots,Produce,Fresh Food,2025-08-22,2,0.85,1.7,Student,18-25,Silver,East,Downtown,Card,6,21.6,Large
T00182,C042,P008,Whole Milk,Dairy,Fresh Food,2025-08-22,2,2.1,4.2,Student,18-25,Silver,East,Downtown,Card,6,21.6,Large
T00182,C042,P016,Croissant,Bakery,Fresh Food,2025-08-22,1,3.1,3.1,Student,18-25,Silver,East,Downtown,Card,6,21.6,Large
T00182,C042,P022,Sparkling Water,Beverages,Grocery,2025-08-22,1,1.1,1.1,Student,18-25,Silver,East,Downtown,Card,6,21.6,Large
T00182,C042,P028,Cookies,Snacks,Grocery,2025-08-22,3,2.9,8.7,Student,18-25,Silver,East,Downtown,Card,6,21.6,Large
T00175,C007,P001,Bananas,Produce,Fresh Food,2025-08-23,3,0.59,1.77,Family,41-60,Silver,Central,Downtown,Card,4,17.47,Large
T00175,C007,P022,Sparkling Water,Beverages,Grocery,2025-08-23,1,1.1,1.1,Family,41-60,Silver,Central,Downtown,Card,4,17.47,Large
T00175,C007,P034,Cereal,Pantry,Grocery,2025-08-23,3,3.9,11.7,Family,41-60,Silver,Central,Downtown,Card,4,17.47,Large
T00175,C007,P045,Dish Soap,Household,Non-Food,2025-08-23,1,2.9,2.9,Family,41-60,Silver,Central,Downtown,Card,4,17.47,Large
T00172,C030,P025,Energy Drink,Beverages,Grocery,2025-08-24,3,2.2,6.6,Family,41-60,Bronze,West,Hilltop,Mobile,3,18.7,Small
T00172,C030,P028,Cookies,Snacks,Grocery,2025-08-24,1,2.9,2.9,Family,41-60,Bronze,West,Hilltop,Mobile,3,18.7,Small
T00172,C030,P041,Ice Cream,Frozen,Grocery,2025-08-24,2,4.6,9.2,Family,41-60,Bronze,West,Hilltop,Mobile,3,18.7,Small
T00183,C017,P008,Whole Milk,Dairy,Fresh Food,2025-08-24,1,2.1,2.1,Senior,60+,Bronze,North,Riverside,Card,5,19.8,Large
T00183,C017,P025,Energy Drink,Beverages,Grocery,2025-08-24,1,2.2,2.2,Senior,60+,Bronze,North,Riverside,Card,5,19.8,Large
T00183,C017,P041,Ice Cream,Frozen,Grocery,2025-08-24,2,4.6,9.2,Senior,60+,Bronze,North,Riverside,Card,5,19.8,Large
T00183,C017,P047,Trash Bags,Household,Non-Food,2025-08-24,1,4.1,4.1,Senior,60+,Bronze,North,Riverside,Card,5,19.8,Large
T00183,C017,P050,Hand Soap,Personal Care,Non-Food,2025-08-24,1,2.2,2.2,Senior,60+,Bronze,North,Riverside,Card,5,19.8,Large
T00185,C042,P005,Onions,Produce,Fresh Food,2025-08-24,4,0.9,3.6,Student,18-25,Silver,East,Westgate,Card,5,44.6,Large
T00185,C042,P018,Ground Beef,Meat,Fresh Food,2025-08-24,4,7.2,28.8,Student,18-25,Silver,East,Westgate,Card,5,44.6,Large
T00185,C042,P021,Orange Juice,Beverages,Grocery,2025-08-24,1,3.4,3.4,Student,18-25,Silver,East,Westgate,Card,5,44.6,Large
T00185,C042,P025,Energy Drink,Beverages,Grocery,2025-08-24,3,2.2,6.6,Student,18-25,Silver,East,Westgate,Card,5,44.6,Large
T00185,C042,P037,Canned Beans,Pantry,Grocery,2025-08-24,2,1.1,2.2,Student,18-25,Silver,East,Westgate,Card,5,44.6,Large
T00166,C049,P011,Butter,Dairy,Fresh Food,2025-08-26,2,3.8,7.6,Family,41-60,Bronze,South,Riverside,Card,3,16.6,Small
T00166,C049,P030,Pretzels,Snacks,Grocery,2025-08-26,2,2.3,4.6,Family,41-60,Bronze,South,Riverside,Card,3,16.6,Small
T00166,C049,P050,Hand Soap,Personal Care,Non-Food,2025-08-26,2,2.2,4.4,Family,41-60,Bronze,South,Riverside,Card,3,16.6,Small
T00186,C020,P019,Bacon,Meat,Fresh Food,2025-08-28,2,5.4,10.8,Budget Shopper,26-40,Not Enrolled,East,Hilltop,Card,3,14.6,Small
T00186,C020,P020,Cola,Beverages,Grocery,2025-08-28,1,1.6,1.6,Budget Shopper,26-40,Not Enrolled,East,Hilltop,Card,3,14.6,Small
T00186,C020,P037,Canned Beans,Pantry,Grocery,2025-08-28,2,1.1,2.2,Budget Shopper,26-40,Not Enrolled,East,Hilltop,Card,3,14.6,Small
T00201,C022,P002,Apples,Produce,Fresh Food,2025-09-01,3,1.2,3.6,Student,18-25,Not Enrolled,North,Eastpark,Card,4,21.6,Large
T00201,C022,P004,Lettuce,Produce,Fresh Food,2025-09-01,1,1.4,1.4,Student,18-25,Not Enrolled,North,Eastpark,Card,4,21.6,Large
T00201,C022,P010,Greek Yogurt,Dairy,Fresh Food,2025-09-01,2,3.2,6.4,Student,18-25,Not Enrolled,North,Eastpark,Card,4,21.6,Large
T00201,C022,P021,Orange Juice,Beverages,Grocery,2025-09-01,3,3.4,10.2,Student,18-25,Not Enrolled,North,Eastpark,Card,4,21.6,Large
T00208,C031,P017,Chicken Breast,Meat,Fresh Food,2025-09-03,1,6.5,6.5,Student,18-25,Bronze,East,Downtown,Card,3,22.1,Small
T00208,C031,P042,Frozen Vegetables,Frozen,Grocery,2025-09-03,4,2.4,9.6,Student,18-25,Bronze,East,Downtown,Card,3,22.1,Small
T00208,C031,P043,Frozen Fries,Frozen,Grocery,2025-09-03,2,3.0,6.0,Student,18-25,Bronze,East,Downtown,Card,3,22.1,Small
T00206,C005,P006,Carrots,Produce,Fresh Food,2025-09-04,2,0.85,1.7,Young Singles,26-40,Not Enrolled,South,Hilltop,Card,4,32.4,Large
T00206,C005,P022,Sparkling Water,Beverages,Grocery,2025-09-04,1,1.1,1.1,Young Singles,26-40,Not Enrolled,South,Hilltop,Card,4,32.4,Large
T00206,C005,P036,Olive Oil,Pantry,Grocery,2025-09-04,2,7.8,15.6,Young Singles,26-40,Not Enrolled,South,Hilltop,Card,4,32.4,Large
T00206,C005,P039,Jam,Pantry,Grocery,2025-09-04,5,2.8,14.0,Young Singles,26-40,Not Enrolled,South,Hilltop,Card,4,32.4,Large
T00198,C002,P004,Lettuce,Produce,Fresh Food,2025-09-06,3,1.4,4.2,Family,41-60,Not Enrolled,North,Hilltop,Cash,5,25.4,Large
T00198,C002,P018,Ground Beef,Meat,Fresh Food,2025-09-06,1,7.2,7.2,Family,41-60,Not Enrolled,North,Hilltop,Cash,5,25.4,Large
T00198,C002,P031,Pasta,Pantry,Grocery,2025-09-06,1,1.5,1.5,Family,41-60,Not Enrolled,North,Hilltop,Cash,5,25.4,Large
T00198,C002,P032,Pasta Sauce,Pantry,Grocery,2025-09-06,3,2.7,8.1,Family,41-60,Not Enrolled,North,Hilltop,Cash,5,25.4,Large
T00198,C002,P050,Hand Soap,Personal Care,Non-Food,2025-09-06,2,2.2,4.4,Family,41-60,Not Enrolled,North,Hilltop,Cash,5,25.4,Large
T00193,C007,P004,Lettuce,Produce,Fresh Food,2025-09-08,3,1.4,4.2,Family,41-60,Silver,Central,Westgate,Card,2,15.2,Small
T00193,C007,P050,Hand Soap,Personal Care,Non-Food,2025-09-08,5,2.2,11.0,Family,41-60,Silver,Central,Westgate,Card,2,15.2,Small
T00196,C032,P025,Energy Drink,Beverages,Grocery,2025-09-10,1,2.2,2.2,Family,41-60,Not Enrolled,Central,Westgate,Mobile,1,2.2,Single
T00207,C014,P004,Lettuce,Produce,Fresh Food,2025-09-11,2,1.4,2.8,Senior,60+,Silver,West,Riverside,Card,6,25.4,Large
T00207,C014,P007,Avocado,Produce,Fresh Food,2025-09-11,1,1.5,1.5,Senior,60+,Silver,West,Riverside,Card,6,25.4,Large
T00207,C014,P016,Croissant,Bakery,Fresh Food,2025-09-11,3,3.1,9.3,Senior,60+,Silver,West,Riverside,Card,6,25.4,Large
T00207,C014,P017,Chicken Breast,Meat,Fresh Food,2025-09-11,1,6.5,6.5,Senior,60+,Silver,West,Riverside,Card,6,25.4,Large
T00207,C014,P020,Cola,Beverages,Grocery,2025-09-11,2,1.6,3.2,Senior,60+,Silver,West,Riverside,Card,6,25.4,Large
T00207,C014,P035,Sugar,Pantry,Grocery,2025-09-11,1,2.1,2.1,Senior,60+,Silver,West,Riverside,Card,6,25.4,Large
T00285,C032,P009,Cheddar Cheese,Dairy,Fresh Food,2025-09-12,1,4.5,4.5,Family,41-60,Not Enrolled,Central,Riverside,Voucher,2,10.1,Small
T00285,C032,P015,Bagels,Bakery,Fresh Food,2025-09-12,2,2.8,5.6,Family,41-60,Not Enrolled,Central,Riverside,Voucher,2,10.1,Small
T00195,C044,P018,Ground Beef,Meat,Fresh Food,2025-09-13,2,7.2,14.4,Budget Shopper,26-40,Not Enrolled,North,Westgate,Card,2,22.4,Small
T00195,C044,P029,Popcorn,Snacks,Grocery,2025-09-13,4,2.0,8.0,Budget Shopper,26-40,Not Enrolled,North,Westgate,Card,2,22.4,Small
T00202,C038,P021,Orange Juice,Beverages,Grocery,2025-09-13,2,3.4,6.8,Student,18-25,Bronze,North,Downtown,Card,6,37.8,Large
T00202,C038,P028,Cookies,Snacks,Grocery,2025-09-13,1,2.9,2.9,Student,18-25,Bronze,North,Downtown,Card,6,37.8,Large
T00202,C038,P032,Pasta Sauce,Pantry,Grocery,2025-09-13,2,2.7,5.4,Student,18-25,Bronze,North,Downtown,Card,6,37.8,Large
T00202,C038,P041,Ice Cream,Frozen,Grocery,2025-09-13,3,4.6,13.8,Student,18-25,Bronze,North,Downtown,Card,6,37.8,Large
T00202,C038,P042,Frozen Vegetables,Frozen,Grocery,2025-09-13,2,2.4,4.8,Student,18-25,Bronze,North,Downtown,Card,6,37.8,Large
T00202,C038,P047,Trash Bags,Household,Non-Food,2025-09-13,1,4.1,4.1,Student,18-25,Bronze,North,Downtown,Card,6,37.8,Large
T00209,C017,P043,Frozen Fries,Frozen,Grocery,2025-09-15,1,3.0,3.0,Senior,60+,Bronze,North,Riverside,Mobile,2,11.7,Small
T00209,C017,P045,Dish Soap,Household,Non-Food,2025-09-15,3,2.9,8.7,Senior,60+,Bronze,North,Riverside,Mobile,2,11.7,Small
T00200,C035,P039,Jam,Pantry,Grocery,2025-09-16,1,2.8,2.8,Senior,60+,Not Enrolled,South,Hilltop,Card,1,2.8,Single
T00199,C055,P012,Eggs,Dairy,Fresh Food,2025-09-19,1,2.6,2.6,Student,18-25,Bronze,North,Westgate,Card,5,51.0,Large
T00199,C055,P016,Croissant,Bakery,Fresh Food,2025-09-19,2,3.1,6.2,Student,18-25,Bronze,North,Westgate,Card,5,51.0,Large
T00199,C055,P038,Peanut Butter,Pantry,Grocery,2025-09-19,2,3.5,7.0,Student,18-25,Bronze,North,Westgate,Card,5,51.0,Large
T00199,C055,P039,Jam,Pantry,Grocery,2025-09-19,4,2.8,11.2,Student,18-25,Bronze,North,Westgate,Card,5,51.0,Large
T00199,C055,P048,Shampoo,Personal Care,Non-Food,2025-09-19,5,4.8,24.0,Student,18-25,Bronze,North,Westgate,Card,5,51.0,Large
T00194,C042,P002,Apples,Produce,Fresh Food,2025-09-21,2,1.2,2.4,Student,18-25,Silver,East,Downtown,Cash,5,27.4,Large
T00194,C042,P005,Onions,Produce,Fresh Food,2025-09-21,4,0.9,3.6,Student,18-25,Silver,East,Downtown,Cash,5,27.4,Large
T00194,C042,P009,Cheddar Cheese,Dairy,Fresh Food,2025-09-21,1,4.5,4.5,Student,18-25,Silver,East,Downtown,Cash,5,27.4,Large
T00194,C042,P013,White Bread,Bakery,Fresh Food,2025-09-21,3,1.9,5.7,Student,18-25,Silver,East,Downtown,Cash,5,27.4,Large
T00194,C042,P039,Jam,Pantry,Grocery,2025-09-21,4,2.8,11.2,Student,18-25,Silver,East,Downtown,Cash,5,27.4,Large
T00203,C037,P012,Eggs,Dairy,Fresh Food,2025-09-23,4,2.6,10.4,Young Singles,26-40,Not Enrolled,South,Westgate,Mobile,3,25.0,Small
T00203,C037,P021,Orange Juice,Beverages,Grocery,2025-09-23,1,3.4,3.4,Young Singles,26-40,Not Enrolled,South,Westgate,Mobile,3,25.0,Small
T00203,C037,P039,Jam,Pantry,Grocery,2025-09-23,4,2.8,11.2,Young Singles,26-40,Not Enrolled,South,Westgate,Mobile,3,25.0,Small
T00204,C005,P006,Carrots,Produce,Fresh Food,2025-09-24,2,0.85,1.7,Young Singles,26-40,Not Enrolled,South,Riverside,Card,4,37.3,Large
T00204,C005,P041,Ice Cream,Frozen,Grocery,2025-09-24,3,4.6,13.8,Young Singles,26-40,Not Enrolled,South,Riverside,Card,4,37.3,Large
T00204,C005,P043,Frozen Fries,Frozen,Grocery,2025-09-24,1,3.0,3.0,Young Singles,26-40,Not Enrolled,South,Riverside,Card,4,37.3,Large
T00204,C005,P046,Laundry Detergent,Household,Non-Food,2025-09-24,2,9.4,18.8,Young Singles,26-40,Not Enrolled,South,Riverside,Card,4,37.3,Large
T00210,C038,P027,Chocolate Bar,Snacks,Grocery,2025-09-25,1,1.3,1.3,Student,18-25,Bronze,North,Riverside,Cash,5,25.4,Large
T00210,C038,P031,Pasta,Pantry,Grocery,2025-09-25,2,1.5,3.0,Student,18-25,Bronze,North,Riverside,Cash,5,25.4,Large
T00210,C038,P032,Pasta Sauce,Pantry,Grocery,2025-09-25,5,2.7,13.5,Student,18-25,Bronze,North,Riverside,Cash,5,25.4,Large
T00210,C038,P035,Sugar,Pantry,Grocery,2025-09-25,1,2.1,2.1,Student,18-25,Bronze,North,Riverside,Cash,5,25.4,Large
T00210,C038,P044,Paper Towels,Household,Non-Food,2025-09-25,1,5.5,5.5,Student,18-25,Bronze,North,Riverside,Cash,5,25.4,Large
T00211,C029,P011,Butter,Dairy,Fresh Food,2025-09-25,5,3.8,19.0,Premium Shopper,41-60,Silver,East,Riverside,Voucher,3,38.7,Small
T00211,C029,P013,White Bread,Bakery,Fresh Food,2025-09-25,3,1.9,5.7,Premium Shopper,41-60,Silver,East,Riverside,Voucher,3,38.7,Small
T00211,C029,P039,Jam,Pantry,Grocery,2025-09-25,5,2.8,14.0,Premium Shopper,41-60,Silver,East,Riverside,Voucher,3,38.7,Small
